id,ident,name,continent,iso_country,municipality,is_ue
32013,UTNN,Nukus International Airport,AS,UZ,Nukus,0
26387,UTNU,Urgench International Airport,AS,UZ,Urgench,0
32561,UTSA,Navoi International Airport,AS,UZ,Navoi,0
26388,UTSB,Bukhara International Airport,AS,UZ,Bukhara,0
26390,UTSS,Samarkand International Airport,AS,UZ,Samarkand,0
26391,UTST,Termez Airport,AS,UZ,Termez,0
41687,UTTP,Tashkent-Khumo International Airport,AS,UZ,Tashkent,0
26392,UTTT,Tashkent International Airport,AS,UZ,Tashkent,0
598248,UTTZ,Zomin Airport,AS,UZ,Zomin,0
31761,UUBA,Kostroma Sokerkino Airport,EU,RU,Kostroma,0
42934,UUBC,Grabtsevo Airport,EU,RU,Kaluga,0
31690,UUBI,Ivanovo South Airport,EU,RU,Ivanovo,0
32241,UUBK,Staroselye Airport,EU,RU,Rybinsk,0
26393,UUBP,Bryansk International Airport,EU,RU,Bryansk,0
42967,UUBW,Zhukovsky International Airport,EU,RU,Moscow,0
26394,UUDD,Domodedovo International Airport,EU,RU,Moscow,0
26395,UUDL,Golden Ring Yaroslavl International Airport,EU,RU,Tunoshna,0
26396,UUEE,Sheremetyevo International Airport,EU,RU,Moscow,0
26397,UUEM,Migalovo Air Base,EU,RU,Tver,0
42968,UUMT,Tretyakovo Airport,EU,RU,Lukhovitsy,0
34969,UUMU,Chkalovskiy Air Base,EU,RU,Moscow,0
26398,UUOB,Belgorod International Airport,EU,RU,Belgorod,0
26399,UUOK,Kursk East Airport,EU,RU,Kursk,0
31846,UUOL,Lipetsk Airport,EU,RU,Lipetsk,0
26400,UUOO,Voronezh International Airport,EU,RU,Voronezh,0
32427,UUOT,Donskoye Airport,EU,RU,Tambov,0
26401,UUWW,Vnukovo International Airport,EU,RU,Moscow,0
32506,UUYH,Ukhta Airport,AS,RU,Ukhta,0
42946,UUYI,Inta Airport,EU,RU,Inta,0
42950,UUYK,Vuktyl Airport,AS,RU,Vuktyl,0
32154,UUYP,Pechora Airport,EU,RU,Pechora,0
32555,UUYS,Usinsk Airport,AS,RU,Usinsk,0
42947,UUYV,Izhma Airport,AS,RU,Izhma,0
32581,UUYW,Vorkuta Airport,AS,RU,Vorkuta,0
42949,UUYX,Ust-Tsylma Airport,AS,RU,Ust-Tsylma,0
26402,UUYY,Syktyvkar Airport,EU,RU,Syktyvkar,0
26403,UWGG,Nizhny Novgorod / Strigino International Airport,EU,RU,Nizhny Novgorod,0
35174,UWKB,Bugulma Airport,AS,RU,Bugulma,0
26404,UWKD,Kazan International Airport,AS,RU,Kazan,0
26405,UWKE,Begishevo Airport,AS,RU,Nizhnekamsk,0
34954,UWKG,Borisoglebskoye Airport,AS,RU,Kazan,0
31707,UWKJ,Yoshkar-Ola Airport,AS,RU,Yoshkar-Ola,0
26406,UWKS,Cheboksary Airport,AS,RU,Cheboksary,0
35104,UWLL,Ulyanovsk Baratayevka Airport,EU,RU,Ulyanovsk,0
26407,UWLW,Ulyanovsk Vostochny Airport,AS,RU,Cherdakly,0
26408,UWOO,Orenburg Central Airport,AS,RU,Orenburg,0
26409,UWOR,Orsk Airport,AS,RU,Orsk,0
32155,UWPP,Penza Airport,AS,RU,Penza,0
42965,UWPS,Saransk International Airport,EU,RU,Saransk,0
30804,UWSB,Balakovo Airport,AS,RU,Balakovo,0
339001,UWSG,Gagarin International Airport,AS,RU,Saratov,0
26411,UWUU,Ufa International Airport,EU,RU,Ufa,0
43671,UWWB,Buguruslan Severny Airport,EU,RU,Buguruslan,0
44614,UWWG,Bezymyanka Airfield,EU,RU,Samara,0
26412,UWWW,Kurumoch International Airport,EU,RU,Samara,0
26431,VAAH,Sardar Vallabh Patel International Airport,AS,IN,Ahmedabad,0
26432,VAAK,Akola Airport,AS,IN,Akola,0
26433,VAAU,Aurangabad Airport,AS,IN,Aurangabad,0
26434,VABB,Chhatrapati Shivaji Maharaj International Airport,AS,IN,Mumbai,0
26436,VABJ,Bhuj Airport,AS,IN,Bhuj,0
26437,VABM,Belagavi Airport,AS,IN,Belgaum,0
26438,VABO,Vadodara International Airport,AS,IN,Vadodara,0
26439,VABP,Raja Bhoj International Airport,AS,IN,Bhopal,0
26440,VABV,Bhavnagar Airport,AS,IN,Bhavnagar,0
26441,VADN,Daman Airport,AS,IN,Daman,0
26445,VAHB,Hubballi Airport,AS,IN,Hubballi,0
512065,VAHS,Rajkot International Airport,AS,IN,Rajkot,0
26446,VAID,Devi Ahilya Bai Holkar International Airport,AS,IN,Indore,0
26447,VAJB,Jabalpur Airport,AS,IN,Jabalpur,0
26448,VAJM,Jamnagar Airport,AS,IN,Jamnagar,0
26449,VAKE,Kandla Airport,AS,IN,Kandla,0
26450,VAKJ,Khajuraho Airport,AS,IN,Khajuraho,0
26451,VAKP,Kolhapur Airport,AS,IN,Kolhapur,0
26452,VAKS,Keshod Airport,AS,IN,Keshod,0
3341,VALT,Murod Kond Airport,AS,IN,Latur,0
30180,VAND,Nanded Airport,AS,IN,Nanded,0
26453,VANP,Dr. Babasaheb Ambedkar International Airport,AS,IN,Nagpur,0
3301,VAOZ,Nashik International Airport,AS,IN,Nashik,0
26455,VAPO,Pune International Airport,AS,IN,Pune,0
26456,VAPR,Porbandar Airport,AS,IN,Porbandar,0
26457,VARG,Ratnagiri Airport,AS,IN,,0
26458,VARK,Rajkot Airport,AS,IN,Rajkot,0
26459,VARP,Swami Vivekananda Airport,AS,IN,Raipur,0
327452,VASD,Shirdi International Airport,AS,IN,Kakadi,0
26460,VASL,Solapur Airport,AS,IN,Solapur,0
26461,VASU,Surat International Airport,AS,IN,Surat,0
26462,VAUD,Maharana Pratap Airport,AS,IN,Udaipur,0
26463,VCBI,Bandaranaike International Colombo Airport,AS,LK,Colombo,0
26464,VCCA,Anuradhapura Airport,AS,LK,Anuradhapura,0
26465,VCCB,Batticaloa International Airport,AS,LK,Batticaloa,0
26466,VCCC,Colombo Ratmalana International Airport,AS,LK,Colombo,0
26467,VCCG,Ampara Airport,AS,LK,Ampara,0
31927,VCCH,Hingurakgoda Air Force Base,AS,LK,Polonnaruwa Town,0
26468,VCCJ,Jaffna International Airport,AS,LK,Jaffna,0
26469,VCCK,Koggala Airport,AS,LK,Galle,0
26471,VCCT,China Bay Airport,AS,LK,Trincomalee,0
309579,VCRI,Mattala Rajapaksa International Airport,AS,LK,Mattala,0
26473,VDBG,Battambang Airport,AS,KH,Battambang,0
26475,VDPP,Phnom Penh International Airport,AS,KH,Phnom Penh (Pou Senchey),0
35306,VDRK,Ratanakiri Airport,AS,KH,Ratanakiri,0
513482,VDSA,Siem Reap-Angkor International Airport,AS,KH,Siem Reap,0
26478,VDSV,Sihanouk International Airport,AS,KH,Preah Sihanouk,0
26488,VEAN,Along Airport,AS,IN,,0
26489,VEAT,Agartala - Maharaja Bir Bikram Airport,AS,IN,Agartala,0
26491,VEBD,Bagdogra Airport,AS,IN,Siliguri,0
26492,VEBI,Shillong Airport,AS,IN,Shillong,0
26545,VEBN,Lal Bahadur Shastri International Airport,AS,IN,Varanasi,0
26494,VEBS,Biju Patnaik International Airport,AS,IN,Bhubaneswar,0
26435,VEBU,Bilaspur Airport,AS,IN,Bilaspur,0
26496,VECC,Netaji Subhash Chandra Bose International Airport,AS,IN,Kolkata,0
26498,VEDB,Dhanbad Airport,AS,IN,,0
317982,VEDG,Kazi Nazrul Islam Airport,AS,IN,Durgapur,0
3319,VEDH,Darbhanga Airport,AS,IN,Darbhanga,0
26500,VEGK,Gorakhpur Airport,AS,IN,Gorakhpur,0
26501,VEGT,Lokpriya Gopinath Bordoloi International Airport,AS,IN,Guwahati,0
26502,VEGY,Gaya Airport,AS,IN,Gaya,0
3312,VEHX,Hashimara Air Force Station,AS,IN,Jalpaiguri,0
26504,VEIM,Bir Tikendrajit International Airport,AS,IN,Imphal,0
26506,VEJS,Sonari Airport,AS,IN,Jamshedpur,0
26507,VEJT,Jorhat Airport,AS,IN,Jorhat,0
350147,VEKI,Kushinagar International Airport,AS,IN,Kushinagar,0
26508,VEKR,Kailashahar Airport,AS,IN,Kailashahar,0
26509,VEKU,Silchar Airport,AS,IN,Silchar,0
26510,VELP,Lengpui Airport,AS,IN,Aizawl (Lengpui),0
26511,VELR,Lilabari North Lakhimpur Airport,AS,IN,Lilabari,0
26512,VEMN,Dibrugarh Airport,AS,IN,Dibrugarh,0
26513,VEMR,Dimapur Airport,AS,IN,Dimapur,0
26514,VEMZ,Muzaffarpur Airport,AS,IN,Muzaffarpur,0
26516,VEPH,Panagarh Air Force Station,AS,IN,,0
26517,VEPT,Jay Prakash Narayan Airport,AS,IN,Patna,0
26519,VERC,Birsa Munda Airport,AS,IN,Ranchi,0
26520,VERK,Rourkela Airport,AS,IN,Rourkela,0
26521,VETZ,Tezpur Airport,AS,IN,,0
26522,VEUK,Utkela Airport,AS,IN,Bhawanipatna,0
26523,VEVZ,Visakhapatnam International Airport,AS,IN,Visakhapatnam,0
26524,VEZO,Ziro Airport,AS,IN,Ziro,0
26525,VGBR,Barisal Airport,AS,BD,Barisal,0
26526,VGCB,Cox's Bazar Airport,AS,BD,Cox's Bazar,0
26527,VGEG,Shah Amanat International Airport,AS,BD,Chattogram (Chittagong),0
26534,VGHS,Hazrat Shahjalal International Airport,AS,BD,Dhaka,0
26528,VGIS,Ishurdi Airport,AS,BD,Ishurdi,0
26529,VGJR,Jessore Airport,AS,BD,Jashore (Jessore),0
26530,VGRJ,Shah Makhdum Airport,AS,BD,Rajshahi,0
26531,VGSD,Saidpur Airport,AS,BD,Saidpur,0
26532,VGSY,Osmany International Airport,AS,BD,Sylhet,0
26535,VHHH,Hong Kong International Airport,AS,HK,Hong Kong,0
26536,VHSK,Shek Kong Air Base,AS,HK,Islands,0
26537,VIAG,Agra Airport / Agra Air Force Station,AS,IN,Agra,0
26538,VIAL,Prayagraj Airport,AS,IN,Allahabad,0
26539,VIAM,Ambala Air Force Station,AS,IN,Ambala,0
26540,VIAR,Sri Guru Ram Das Ji International Airport,AS,IN,Amritsar,0
26543,VIBK,Nal Airport,AS,IN,Bikaner,0
26546,VIBR,Kullu Manali Airport,AS,IN,Bhuntar,0
26547,VIBT,Bhatinda Air Force Station,AS,IN,,0
26549,VIBY,Bareilly Air Force Station,AS,IN,Bareilly,0
26550,VICG,Shaheed Bhagat Singh International Airport,AS,IN,Chandigarh,0
26551,VICX,Kanpur Airport,AS,IN,Kanpur,0
26552,VIDD,Safdarjung Airport,AS,IN,New Delhi,0
26554,VIDN,Dehradun Jolly Grant Airport,AS,IN,Dehradun (Jauligrant),0
26555,VIDP,Indira Gandhi International Airport,AS,IN,New Delhi,0
26557,VIGG,Kangra Airport,AS,IN,Kangra,0
26558,VIGR,Gwalior Airport,AS,IN,Gwalior,0
26559,VIHR,Maharaja Agrasen International Airport,AS,IN,Hisar,0
26560,VIHX,Halwara International Airport,AS,IN,Halwara,0
26562,VIJO,Jodhpur Airport,AS,IN,Jodhpur,0
26563,VIJP,Jaipur International Airport,AS,IN,Jaipur,0
26564,VIJR,Jaisalmer Airport,AS,IN,,0
26565,VIJU,Jammu Airport,AS,IN,Jammu,0
327453,VIKG,Kishangarh Airport Ajmer,AS,IN,Ajmer (Kishangarh),0
26567,VIKO,Kota Airport,AS,IN,Kota,0
26568,VILD,Ludhiana Airport,AS,IN,,0
26569,VILH,Leh Kushok Bakula Rimpochee Airport,AS,IN,Leh,0
26570,VILK,Chaudhary Charan Singh International Airport,AS,IN,Lucknow,0
558007,VIMB,Moradabad Airport,AS,IN,Moradabad,0
26571,VIPK,Pathankot Airport,AS,IN,Pathankot,0
26573,VIPT,Pantnagar Airport,AS,IN,Pantnagar,0
26575,VISA,Sirsa Air Force Station,AS,IN,,0
26578,VISR,Sheikh ul Alam International Airport,AS,IN,Srinagar,0
26581,VIUX,Udhampur Air Force Station,AS,IN,Udhampur,0
26583,VLLB,Luang Phabang International Airport,AS,LA,Luang Phabang,0
26584,VLPS,Pakse International Airport,AS,LA,Pakse,0
26586,VLSK,Savannakhet Airport,AS,LA,,0
26587,VLSN,Sam Neua Airport,AS,LA,,0
26588,VLVT,Wattay International Airport,AS,LA,Vientiane,0
26589,VMMC,Macau International Airport,AS,MO,Nossa Senhora do Carmo,0
26593,VNBW,Gautam Buddha International Airport,AS,NP,Siddharthanagar (Bhairahawa),0
26595,VNJP,Janakpur Airport,AS,NP,Janakpur,0
26596,VNKT,Tribhuvan International Airport,AS,NP,Kathmandu,0
28150,VNLK,Tenzing-Hillary Airport,AS,NP,Lukla,0
26597,VNNG,Nepalgunj Airport,AS,NP,Nepalgunj,0
26598,VNPK,Pokhara Domestic Airport,AS,NP,Pokhara,0
308293,VNTJ,Taplejung Airport,AS,NP,Taplejung,0
26600,VNVT,Biratnagar Airport,AS,NP,Biratnagar,0
26602,VOAT,Agatti Airport,AS,IN,Agatti,0
26603,VOBG,HAL Airport,AS,IN,Bangalore,0
26604,VOBI,Bellary Airport,AS,IN,Bellary,0
35145,VOBL,Kempegowda International Airport Bengaluru,AS,IN,Bengaluru,0
26605,VOBR,Bidar Airport / Bidar Air Force Station,AS,IN,Bidar,0
26606,VOBZ,Vijayawada International Airport,AS,IN,Vijayawada,0
26607,VOCB,Coimbatore International Airport,AS,IN,Coimbatore,0
26609,VOCI,Cochin International Airport,AS,IN,Kochi,0
26610,VOCL,Calicut International Airport,AS,IN,Calicut,0
26611,VOCP,Kadapa Airport,AS,IN,Kadapa,0
26612,VOCX,Car Nicobar Air Force Base,AS,IN,IAF Camp,0
26613,VODG,Dundigul Air Force Academy,AS,IN,Hyderabad,0
342094,VOGA,Manohar International Airport,AS,IN,Mopa,0
26444,VOGO,Goa Dabolim International Airport,AS,IN,Vasco da Gama,0
35141,VOHS,Rajiv Gandhi International Airport,AS,IN,Hyderabad,0
26615,VOHY,Begumpet Airport,AS,IN,Hyderabad,0
329504,VOKN,Kannur International Airport,AS,IN,Kannur,0
340146,VOKU,Kurnool Airport,AS,IN,Orvakal,0
26616,VOMD,Madurai Airport,AS,IN,Madurai,0
26617,VOML,Mangaluru International Airport,AS,IN,Mangaluru,0
26618,VOMM,Chennai International Airport,AS,IN,Chennai,0
31996,VOMY,Mysore Airport,AS,IN,Mysore,0
26620,VOPB,Veer Savarkar International Airport / INS Utkrosh,AS,IN,Port Blair,0
26621,VOPC,Pondicherry Airport,AS,IN,Puducherry (Pondicherry),0
26622,VOPN,Sri Sathya Sai Airport,AS,IN,Puttaparthi,0
26623,VORY,Rajahmundry Airport,AS,IN,Madhurapudi,0
26624,VOSM,Salem Airport,AS,IN,Salem,0
26627,VOTP,Tirupati International Airport,AS,IN,Tirupati,0
26628,VOTR,Tiruchirappalli International Airport,AS,IN,Tiruchirappalli,0
26629,VOTV,Thiruvananthapuram International Airport,AS,IN,Thiruvananthapuram,0
308995,VQGP,Gelephu Airport,AS,BT,Gelephu,0
26632,VQPR,Paro International Airport,AS,BT,Paro,0
335882,VRDA,Maafaru International Airport,AS,MV,Noonu Atoll,0
26633,VRMG,Gan International Airport,AS,MV,Gan,0
26634,VRMH,Hanimaadhoo International Airport,AS,MV,Haa Dhaalu Atoll,0
26635,VRMK,Kadhdhoo Airport,AS,MV,Kadhdhoo,0
26636,VRMM,Velana International Airport,AS,MV,Malé,0
26637,VRMT,Kaadedhdhoo Airport,AS,MV,Huvadhu Atoll,0
301316,VRMV,Villa International Airport Maamigili,AS,MV,Maamigili,0
26638,VTBD,Don Mueang International Airport,AS,TH,Bangkok,0
26641,VTBK,Kamphaeng Saen Airport,AS,TH,Nakhon Pathom,0
26642,VTBL,Khok Kathiam Airport,AS,TH,Lop Buri,0
26643,VTBO,Trat Airport,AS,TH,Laem Ngop,0
28118,VTBS,Suvarnabhumi Airport,AS,TH,Bangkok,0
26645,VTBU,U-Tapao–Rayong–Pattaya International Airport,AS,TH,Rayong,0
26647,VTCC,Chiang Mai International Airport,AS,TH,Chiang Mai,0
26648,VTCH,Mae Hong Son Airport,AS,TH,Mae Hong Son,0
26649,VTCL,Lampang Airport,AS,TH,,0
26650,VTCN,Nan Airport,AS,TH,,0
26651,VTCP,Phrae Airport,AS,TH,,0
26653,VTCT,Mae Fah Luang - Chiang Rai International Airport,AS,TH,Chiang Rai,0
26654,VTPB,Phetchabun Airport,AS,TH,,0
26655,VTPH,Hua Hin Airport,AS,TH,Hua Hin,0
26656,VTPI,Takhli Royal Thai Air Force Base,AS,TH,Takhli,0
26658,VTPM,Mae Sot Airport,AS,TH,,0
26660,VTPO,Sukhothai Airport,AS,TH,,0
26661,VTPP,Phitsanulok Airport,AS,TH,Phitsanulok,0
26662,VTPT,Tak Airport,AS,TH,,0
26665,VTSB,Surat Thani Airport,AS,TH,Surat Thani,0
26666,VTSC,Narathiwat Airport,AS,TH,,0
26667,VTSE,Chumphon Airport,AS,TH,Chumphon,0
26668,VTSF,Nakhon Si Thammarat Airport,AS,TH,Nakhon Si Thammarat,0
26669,VTSG,Krabi International Airport,AS,TH,Krabi,0
26670,VTSH,Songkhla Airport,AS,TH,,0
26671,VTSK,Pattani Airport,AS,TH,,0
26672,VTSM,Samui International Airport,AS,TH,Na Thon (Ko Samui Island),0
26673,VTSN,Cha Eian Airport,AS,TH,Nakhon Si Thammarat,0
26674,VTSP,Phuket International Airport,AS,TH,Phuket,0
26675,VTSR,Ranong Airport,AS,TH,Ranong,0
26676,VTSS,Hat Yai International Airport,AS,TH,Hat Yai,0
26677,VTST,Trang Airport,AS,TH,Trang,0
26678,VTUD,Udon Thani International Airport,AS,TH,Udon Thani,0
26679,VTUI,Sakon Nakhon Airport,AS,TH,,0
26680,VTUJ,Surin Airport,AS,TH,Surin,0
26681,VTUK,Khon Kaen Airport,AS,TH,Khon Kaen,0
26682,VTUL,Loei Airport,AS,TH,,0
26684,VTUO,Buri Ram Airport,AS,TH,Buriram,0
26685,VTUQ,Nakhon Ratchasima Airport,AS,TH,Chaloem Phra Kiat,0
26687,VTUU,Ubon Ratchathani Airport,AS,TH,Ubon Ratchathani,0
26688,VTUV,Roi Et Airport,AS,TH,Roi Et,0
26689,VTUW,Nakhon Phanom Airport,AS,TH,Nakhon Phanom,0
26690,VVBM,Buon Ma Thuot Airport,AS,VN,Buon Ma Thuot,0
26692,VVCI,Cat Bi International Airport,AS,VN,Haiphong (Hai An),0
301824,VVCM,Cà Mau Airport,AS,VN,Ca Mau City,0
26693,VVCR,Cam Ranh International Airport / Cam Ranh Air Base,AS,VN,Nha Trang/nha Trang aiurportCam Ranh,0
26694,VVCS,Con Dao Airport,AS,VN,Con Dao,0
26695,VVCT,Can Tho International Airport,AS,VN,Can Tho,0
26696,VVDB,Dien Bien Phu Airport,AS,VN,Dien Bien Phu,0
35144,VVDH,Dong Hoi Airport,AS,VN,Dong Hoi,0
30923,VVDL,Lien Khuong Airport,AS,VN,Da Lat,0
26697,VVDN,Da Nang International Airport,AS,VN,Da Nang,0
26698,VVGL,Gia Lam Air Base,AS,VN,Hanoi  (Long Bien),0
26700,VVNB,Noi Bai International Airport,AS,VN,Hanoi (Soc Son),0
26702,VVPB,Phu Bai International Airport,AS,VN,Huế,0
26703,VVPC,Phu Cat Airport,AS,VN,Quy Nohn,0
26704,VVPK,Pleiku Airport,AS,VN,Pleiku,0
26705,VVPQ,Phú Quốc International Airport,AS,VN,Phu Quoc Island,0
32580,VVRG,Rach Gia Airport,AS,VN,Rach Gia,0
26707,VVTH,Dong Tac Airport,AS,VN,Tuy Hoa,0
26708,VVTS,Tan Son Nhat International Airport,AS,VN,Ho Chi Minh City,0
332254,VVVD,Van Don International Airport,AS,VN,Van Don,0
26709,VVVH,Vinh Airport,AS,VN,Vinh,0
26716,VYDW,Dawei Airport,AS,MM,Dawei,0
509451,VYHH,Heho Airport,AS,MM,Heho,0
26720,VYKG,Kengtung Airport,AS,MM,Kengtung,0
26722,VYKP,Kyaukpyu Airport,AS,MM,Kyaukpyu,0
26723,VYKT,Kawthoung Airport,AS,MM,Kawthoung,0
26724,VYLK,Loikaw Airport,AS,MM,Loikaw,0
26725,VYLS,Lashio Airport,AS,MM,Lashio,0
26727,VYMD,Mandalay International Airport,AS,MM,Mandalay,0
26728,VYME,Myeik Airport,AS,MM,Mkeik,0
26729,VYMK,Myitkyina Airport,AS,MM,Myitkyina,0
32609,VYML,Meiktila Air Base,AS,MM,Meiktila,0
26731,VYMO,Momeik Airport,AS,MM,,0
26732,VYMS,Mong Hsat Airport,AS,MM,Mong Hsat,0
26733,VYNP,Nampong Air Base,AS,MM,Myitkyina,0
26734,VYNS,Namsang Airport,AS,MM,Namsang,0
26717,VYNT,Nay Pyi Taw International Airport,AS,MM,Naypyitaw,0
26737,VYPT,Putao Airport,AS,MM,Putao,0
26739,VYST,Shante Air Base,AS,MM,Meiktila,0
26740,VYSW,Sittwe Airport,AS,MM,Sittwe,0
26741,VYTD,Thandwe Airport,AS,MM,Thandwe,0
26742,VYTL,Tachileik Airport,AS,MM,Tachileik,0
26744,VYYY,Yangon International Airport,AS,MM,Yangon,0
26745,WAAA,Sultan Hasanuddin International Airport,AS,ID,Makassar,0
26746,WABB,Frans Kaisiepo Airport,AS,ID,Biak,0
525702,WABI,Douw Aturure Airport,OC,ID,Nabire,0
356138,WABO,Stevanus Rumbewas Airport,AS,ID,Serui,0
26748,WABP,Mozes Kilangin Airport,AS,ID,Timika,0
26750,WADB,Sultan Muhammad Salahuddin Airport,AS,ID,Bima,0
26751,WADD,Denpasar I Gusti Ngurah Rai International Airport,AS,ID,"Kuta, Badung",0
299629,WADL,Lombok International Airport,AS,ID,"Mataram (Pujut, Lombok Tengah)",0
26773,WAEE,Sultan Babullah Airport,AS,ID,Ternate,0
26772,WAEW,Pitu Airport,AS,ID,Gotalalamo-Morotai Island,0
352892,WAFB,Toraja Airport,AS,ID,Toraja,0
26769,WAFF,Mutiara - SIS Al-Jufrie Airport,AS,ID,Palu,0
26771,WAFP,Kasiguncu Airport,AS,ID,Poso-Celebes Island,0
26774,WAFW,Syukuran Aminuddin Amir Airport,AS,ID,Luwok,0
26780,WAGG,Tjilik Riwut Airport,AS,ID,Palangkaraya,0
332202,WAHI,Yogyakarta International Airport,AS,ID,Yogyakarta,0
26833,WAHL,Tunggul Wulung Airport,AS,ID,Cilacap,0
26755,WAJJ,Dortheys Hiyo Eluay International Airport,AS,ID,Sentani,0
41428,WAJO,Oksibil Airport,AS,ID,Oksibil,0
26757,WAKK,Mopah International Airport,AS,ID,Merauke,0
41437,WAKT,Tanah Merah Airport,AS,ID,Tanah Merah,0
550612,WALK,Nusantara International Airport,AS,ID,Nusantara,0
26760,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,AS,ID,Balikpapan,0
26762,WALR,Juwata International Airport / Suharnoko Harbani AFB,AS,ID,Tarakan,0
26763,WALS,Aji Pangeran Tumenggung Pranoto International Airport,AS,ID,Samarinda,0
26768,WAMH,Naha Airport,AS,ID,"Tabukan Utara, Sangihe Islands",0
26770,WAMM,Sam Ratulangi International Airport,AS,ID,Manado,0
26778,WAON,Warukin Airport,AS,ID,Tanta-Tabalong,0
26779,WAOO,Syamsudin Noor International Airport,AS,ID,Banjarbaru,0
333039,WAPF,Karel Sadsuitubun Airport,AS,ID,Langgur,0
525059,WAPN,Namniwel Airport,AS,ID,Namniwel,0
26784,WAPP,Pattimura International Airport,AS,ID,Ambon,0
26759,WAQT,Kalimarau Airport,AS,ID,Tanjung Redeb - Borneo Island,0
26785,WARA,Abdul Rachman Saleh Airport,AS,ID,Malang,0
26787,WARJ,Adisutjipto International Airport,AS,ID,Yogyakarta,0
26788,WARQ,Adisoemarmo International Airport,AS,ID,Surakarta,0
26789,WARR,Juanda International Airport,AS,ID,Surabaya,0
26790,WARS,Jenderal Ahmad Yani Airport,AS,ID,Semarang,0
26791,WASF,Fakfak Airport,AS,ID,Fakfak,0
26792,WASK,Utarom Airport,AS,ID,Kaimana,0
26793,WASO,Babo Airport,AS,ID,Babo,0
26794,WASR,Rendani Airport,AS,ID,Manokwari,0
32634,WASS,Domine Eduard Osok Airport,AS,ID,Sorong,0
26801,WATT,El Tari Airport,AS,ID,Kupang,0
26756,WAVV,Wamena Airport,AS,ID,Wamena,0
333072,WAWD,Matahora Airport,AS,ID,Wangi-wangi Island,0
505052,WAWP,Sangia Nibandera Airport,AS,ID,Kolaka,0
26807,WBGB,Bintulu Airport,AS,MY,Bintulu,0
26808,WBGG,Kuching International Airport,AS,MY,Kuching,0
26809,WBGJ,Limbang Airport,AS,MY,Limbang,0
350992,WBGK,Mukah Airport,AS,MY,Mukah,0
26810,WBGM,Marudi Airport,AS,MY,Marudi,0
26811,WBGR,Miri Airport,AS,MY,Miri,0
26812,WBGS,Sibu Airport,AS,MY,Sibu,0
30682,WBGZ,Bario Airport,AS,MY,Bario,0
26813,WBKD,Lahad Datu Airport,AS,MY,Lahad Datu,0
26814,WBKK,Kota Kinabalu International Airport,AS,MY,Kota Kinabalu,0
26815,WBKL,Labuan Airport,AS,MY,Labuan,0
26816,WBKS,Sandakan Airport,AS,MY,Sandakan,0
26817,WBKW,Tawau Airport,AS,MY,Tawau,0
26818,WBMU,Mulu Airport,AS,MY,Mulu,0
26819,WBSB,Brunei International Airport,AS,BN,Bandar Seri Begawan,0
26821,WIBB,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,AS,ID,Pekanbaru,0
26822,WIBD,Pinang Kampai Airport,AS,ID,Dumai,0
26857,WIBJ,Japura Airport,AS,ID,Rengat-Sumatra Island,0
333068,WICA,Kertajati International Airport,AS,ID,Kertajati,0
26824,WICC,Husein Sastranegara International Airport,AS,ID,Bandung,0
26828,WIDD,Hang Nadim International Airport,AS,ID,Batam,0
26830,WIDN,Raja Haji Fisabilillah International Airport,AS,ID,Tanjung Pinang-Bintan Island,0
26832,WIHH,Halim Perdanakusuma International Airport,AS,ID,Jakarta,0
26835,WIII,Soekarno-Hatta International Airport,AS,ID,Jakarta,0
26827,WILL,Radin Inten II International Airport,AS,ID,Bandar Lampung,0
26836,WIMB,Binaka Airport,AS,ID,Gunungsitoli,0
26837,WIME,Aek Godang Airport,AS,ID,Padang Sidempuan,0
26839,WIMK,Soewondo Air Force Base,AS,ID,Medan,0
309577,WIMM,Kualanamu International Airport,AS,ID,Beringin,0
26841,WIMS,Dr. Ferdinand Lumban Tobing Airport,AS,ID,Sibolga (Pinangsori),0
507992,WIMU,Alas Leuser Airport,AS,ID,Kutacane,0
26843,WIOG,Nanga Pinoh Airport,AS,ID,Nanga Pinoh-Borneo Island,0
26844,WIOK,Rahadi Osman Airport,AS,ID,Ketapang,0
26846,WION,Ranai Airport,AS,ID,Ranai-Natuna Besar Island,0
26847,WIOO,Supadio International Airport,AS,ID,Pontianak,0
26848,WIOP,Pangsuma Airport,AS,ID,Putussibau-Borneo Island,0
525696,WIOS,Tebelian Airport,AS,ID,Sintang,0
26852,WIPK,Depati Amir Airport,AS,ID,Pangkal Pinang,0
26853,WIPL,Fatmawati Soekarno Airport,AS,ID,Bengkulu,0
26855,WIPP,Sultan Mahmud Badaruddin II Airport,AS,ID,Palembang,0
26856,WIPQ,Pendopo Airport,AS,ID,Talang Gudang-Sumatra Island,0
26858,WIPT,Minangkabau International Airport,AS,ID,Padang (Katapiang),0
31889,WITC,Cut Nyak Dhien Airport,AS,ID,Kuala Pesisir,0
333093,WITK,Rembele Airport,AS,ID,Takengon,0
26860,WITL,Lhok Sukon Airport,AS,ID,Lhok Sukon-Sumatra Island,0
26862,WITT,Sultan Iskandar Muda International Airport,AS,ID,Banda Aceh,0
26863,WMAP,Kluang Airport,AS,MY,Kluang,0
26864,WMBT,Tioman Airport,AS,MY,Tioman Island,0
26866,WMKA,Sultan Abdul Halim Airport,AS,MY,Alor Satar,0
